
2300, 88
2238, 88
2162, 88
2103, 89
2034, 89
1949, 89
1902, 89
1866, 89
1849, 89
1842, 89
1805, 89
1740, 89
1646, 89
1557, 88
1517, 88
1507, 88
1492, 87
1487, 87
1487, 87
1480, 86
1473, 86
1460, 85
1459, 85
1457, 85
1442, 84
1447, 84
1434, 83
1426, 83
1430, 83
1428, 82
1416, 82
1418, 82
1415, 81
1398, 81
1394, 81
1388, 80
1378, 80
1372, 79
1374, 79
1359, 79
1355, 78
1344, 78
1337, 77
1350, 77
1333, 77
1338, 76
1335, 75
1329, 75
1313, 74
1306, 73
1312, 72
1298, 71
1301, 70
1305, 69
1309, 68
1297, 67
1306, 67
1308, 66
1295, 65
1309, 64
1305, 63
1297, 62
1287, 61
1293, 60
1294, 59
1289, 58
1286, 57
1283, 56
1272, 54
1261, 52
1285, 50
1342, 47
1337, 44
1342, 43
1343, 40
1344, 39
1303, 37
1311, 35
1343, 34
1339, 34
1270, 33
1249, 33
1297, 33
1350, 34
1493, 34
1613, 35
1650, 36
1658, 36
1656, 37
1684, 38
1783, 39
1942, 40
2048, 41
2128, 42
2165, 44
2198, 45
2223, 46
2223, 48
2252, 49
2290, 50
2300, 51
2306, 53
2299, 54
2297, 55
2292, 56
2273, 57
2272, 58
2260, 59
2245, 60
2244, 61
2213, 62
2165, 63
2112, 63
2070, 64
2060, 65
2062, 65
2054, 66
2040, 67
2016, 67
2024, 68
2020, 68
1997, 69
1998, 69
1971, 70
1963, 70
1935, 71
1922, 71
1921, 72
1905, 72
1896, 73
1894, 73
1894, 73
1890, 74
1879, 74
1848, 75
1794, 75
1713, 75
1623, 75
1515, 76
1433, 75
1358, 75
1310, 75
1282, 75
1286, 75
1272, 74
1277, 74
1271, 74
1266, 73
1252, 73
1244, 73
1243, 72
1233, 72
1252, 72
1270, 71
1273, 71
1288, 70
1288, 69
1269, 68
1266, 67
1253, 65
1270, 64
1279, 62
1279, 61
1269, 59
1265, 57
1270, 55
1274, 52
1336, 50
1342, 48
1333, 45
1333, 43
1316, 42
1298, 39
1306, 37
1320, 35
1303, 32
1294, 30
1345, 29
1308, 28
1237, 27
1230, 26
1223, 26
1263, 26
1344, 26
1586, 27
1726, 28
1808, 30
1910, 31
2007, 32
2114, 34
2162, 36
2175, 37
2181, 39
2176, 40
2173, 42
2165, 43
2138, 44
2141, 46
2131, 47
2122, 48
2107, 49
2066, 50
2037, 51
1943, 52
1737, 52
1506, 50
1316, 47
1275, 46
1267, 46
1235, 46
1244, 46
1244, 46
1366, 46
1459, 46
1519, 47
1527, 47
1553, 48
1553, 48
1576, 49
1569, 49
1566, 49
1547, 50
1519, 50
1454, 50
1356, 50
1265, 50
1223, 50
1217, 49
1226, 49
1223, 49
1255, 48
1289, 48
1478, 49
1610, 49
1777, 50
1861, 50
1901, 51
1949, 52
1966, 52
1959, 53
1970, 54
1948, 55
1959, 56
1944, 56
1892, 57
1836, 57
1795, 58
1715, 58
1624, 58
1522, 58
1374, 58
1312, 58
1284, 58
1256, 57
1257, 57
1236, 56
1232, 56
1209, 56
1200, 55
1265, 55
1388, 56
1577, 56
1707, 56
1830, 57
1907, 57
1910, 58
1940, 58
1964, 59
1957, 59
1968, 60
1966, 61
1943, 61
1931, 62
1875, 62
1835, 63
1789, 63
1761, 64
1715, 64
1636, 64
1559, 65
1414, 65
1352, 65
1301, 64
1291, 64
1280, 64
1261, 63
1274, 63
1256, 62
1267, 62
1270, 62
1260, 61
1260, 61
1272, 60
1269, 60
1279, 59
1264, 59
1248, 59
1202, 58
1172, 58
1162, 58
1156, 57
1141, 57
1144, 57
1136, 57
1140, 56
1132, 56
1149, 56
1216, 55
1261, 55
1269, 54
1279, 54
1256, 54
1267, 53
1279, 53
1270, 52
1271, 52
1272, 51
1267, 51
1267, 50
1276, 50
1278, 50
1256, 50
1310, 50
1347, 50
1348, 51
1383, 51
1429, 51
1473, 52
1595, 52
1723, 52
1739, 53
1766, 53
1774, 54
1807, 54
1822, 55
1857, 55
1904, 56
1945, 57
1954, 57
1969, 58
1974, 58
1978, 59
1966, 60
1958, 60
1945, 61
1899, 61
1878, 62
1864, 62
1850, 63
1856, 63
1850, 64
1831, 64
1767, 64
1693, 64
1570, 65
1500, 65
1428, 65
1374, 65
1354, 65
1355, 65
1353, 65
1355, 65
1347, 65
1353, 65
1359, 65
1358, 65
1365, 66
1360, 66
1389, 66
1399, 65
1429, 66
1433, 66
1444, 67
1450, 67
1464, 67
1480, 67
1482, 68
1554, 68
1620, 68
1646, 68
1664, 69
1700, 69
1696, 69
1649, 69
1567, 69
1463, 70
1412, 70
1385, 70
1350, 70
1312, 70
1288, 70
1289, 70
1278, 70
1280, 70
1282, 70
1289, 70
1322, 70
1347, 70
1385, 70
1462, 70
1586, 70
1750, 70
1797, 71
1821, 71
1849, 71
1873, 72
1886, 72
1895, 72
1882, 73
1871, 73
1838, 73
1816, 74
1694, 74
1593, 74
1478, 74
1435, 74
1402, 74
1370, 74
1328, 74
1316, 74
1293, 74
1278, 74
1288, 74
1277, 73
1281, 73
1268, 73
1259, 73
1255, 73
1266, 73
1265, 72
1263, 72
1266, 72
1287, 72
1301, 72
1310, 72
1294, 72
1291, 72
1271, 72
1248, 72
1237, 71
1237, 71
1225, 71
1228, 70
1223, 70
1208, 70
1205, 69
1201, 69
1198, 69
1180, 68
1178, 68
1173, 68
1172, 67
1175, 67
1177, 67
1170, 66
1166, 66
1181, 66
1220, 66
1305, 66
1320, 66
1340, 66
1334, 66
1340, 67
1346, 67
1356, 67
1349, 67
1363, 67
1364, 67
1364, 67
1371, 67
1412, 67
1490, 68
1564, 68
1663, 68
1746, 69
1762, 69
1800, 69
1779, 69
1764, 70
1725, 70
1691, 70
1585, 70
1468, 70
1397, 70
1320, 70
1305, 70
1287, 70
1260, 70
1238, 70
1211, 70
1201, 69
1200, 69
1202, 69
1197, 69
1196, 68
1260, 68
1325, 68
1350, 69
1359, 69
1348, 69
1254, 69
1227, 68
1270, 68
1285, 67
1299, 67
1285, 66
1284, 66
1291, 66
1287, 65
1282, 65
1301, 64
1291, 64
1291, 63
1301, 62
1296, 62
1297, 61
1293, 61
1288, 60
1294, 59
1295, 59
1281, 58
1293, 57
1286, 56
1278, 55
1286, 54
1277, 53
1279, 53
1263, 52
1260, 50
1270, 49
1252, 47
1250, 46
1241, 45
1266, 43
1254, 41
1252, 40
1236, 38
1252, 36
1271, 34
1229, 32
1238, 31
1212, 29
1200, 26
1181, 24
1161, 22
906, 20
962, 19
927, 18
982, 18
1128, 17
1177, 17
1178, 17
1150, 16
1175, 16
1133, 16
1199, 15
1360, 15
1452, 15
1712, 15
1799, 16
1863, 17
1868, 18
1774, 19
1744, 20
1693, 21
1408, 21
1257, 22
1215, 22
1159, 22
1153, 22
1142, 22
1136, 22
1113, 22
1122, 22
1147, 21
1135, 21
1118, 21
1140, 21
1126, 21
1106, 21
1151, 21
1091, 20
1055, 19
1035, 18
1036, 17
1005, 15
1013, 14
1043, 14
1035, 13
1020, 13
986, 13
972, 12
963, 11
963, 11
992, 11
1010, 11
1221, 10
1425, 11
1731, 12
1686, 13
1421, 14
1239, 14
1157, 14
1107, 14
1067, 13
1070, 13
1131, 13
1383, 13
1732, 13
2024, 15
1900, 16
1666, 17
1432, 17
1284, 18
1221, 17
1280, 17
1357, 17
1521, 18
1546, 19
1473, 19
